Rule code,Rule,Priority,CWE,Software characteristic,Vulnerability type,Language,Effort,File,Line number,Line text,Source file,Source line number,Source line text,Muted,Normative,Status,CWE Scope,Framework
OPT.JAVA.SEC_JAVA.UncheckedInputInLoopCondition,Unchecked input in loop condition,Normal,606,Security,Control flow management,Java,06m,blind-script/src/main/java/org/owasp/webgoat/plugin/BlindScript.java,264,                String argString = argsTok.nextToken();,blind-script/src/main/java/org/owasp/webgoat/plugin/BlindScript.java,126,"argTypes = s.getParser().getStringParameter(ARG_TYPES, """")",No,CWE:606,none,CWEScope:Availability,
OPT.JAVA.SEC_JAVA.UncheckedInputInLoopCondition,Unchecked input in loop condition,Normal,606,Security,Control flow management,Java,06m,challenge/src/main/java/org/owasp/webgoat/plugin/ChallengeScreen.java,674,line = lines.nextToken();,challenge/src/main/java/org/owasp/webgoat/plugin/ChallengeScreen.java,639,"protocol = s.getParser().getRawParameter(PROTOCOL, ""tcp"")",No,CWE:606,none,CWEScope:Availability,
OPT.JAVA.SEC_JAVA.UncheckedInputInLoopCondition,Unchecked input in loop condition,Normal,606,Security,Control flow management,Java,06m,http-only/src/main/java/org/owasp/webgoat/plugin/HttpOnly.java,503,        for (int i = 0; i < s.length(); i++),http-only/src/main/java/org/owasp/webgoat/plugin/HttpOnly.java,446,"browser = s.getHeader(""user-agent"").toLowerCase()",No,CWE:606,none,CWEScope:Availability,
OPT.JAVA.SEC_JAVA.UncheckedInputInLoopCondition,Unchecked input in loop condition,Normal,606,Security,Control flow management,Java,06m,http-only/src/main/java/org/owasp/webgoat/plugin/HttpOnly.java,503,        for (int i = 0; i < s.length(); i++),http-only/src/main/java/org/owasp/webgoat/plugin/HttpOnly.java,446,"browser = s.getHeader(""user-agent"").toLowerCase()",No,CWE:606,none,CWEScope:Availability,
OPT.JAVA.SEC_JAVA.UncheckedInputInLoopCondition,Unchecked input in loop condition,Normal,606,Security,Control flow management,Java,06m,sql-numeric-injection/src/main/java/org/owasp/webgoat/plugin/SqlNumericInjection.java,235,key = (String) it.next(),webgoat-container/src/main/java/org/owasp/webgoat/session/DatabaseUtilities.java,63,"		return getConnection(s.getUserName(), s.getWebgoatContext());",No,CWE:606,none,CWEScope:Availability,
OPT.JAVA.SEC_JAVA.UncheckedInputInLoopCondition,Unchecked input in loop condition,Normal,606,Security,Control flow management,Java,06m,webgoat-container/src/main/java/org/owasp/webgoat/lessons/admin/ReportCardScreen.java,229,            Screen screen = (Screen) lessonIter.next();,webgoat-container/src/main/java/org/owasp/webgoat/lessons/admin/ReportCardScreen.java,89,user = s.getUserName();,No,CWE:606,none,CWEScope:Availability,
OPT.JAVA.SEC_JAVA.UncheckedInputInLoopCondition,Unchecked input in loop condition,Normal,606,Security,Control flow management,Java,06m,webgoat-container/src/main/java/org/owasp/webgoat/lessons/admin/ReportCardScreen.java,229,            Screen screen = (Screen) lessonIter.next();,webgoat-container/src/main/java/org/owasp/webgoat/lessons/admin/SummaryReportCardScreen.java,77,e = s.getParser().getParameterNames(),No,CWE:606,none,CWEScope:Availability,
OPT.JAVA.SEC_JAVA.UncheckedInputInLoopCondition,Unchecked input in loop condition,Normal,606,Security,Control flow management,Java,06m,webgoat-container/src/main/java/org/owasp/webgoat/lessons/admin/ReportCardScreen.java,240,            Screen screen = (Screen) lessonIter.next();,webgoat-container/src/main/java/org/owasp/webgoat/lessons/admin/ReportCardScreen.java,89,user = s.getUserName();,No,CWE:606,none,CWEScope:Availability,
OPT.JAVA.SEC_JAVA.UncheckedInputInLoopCondition,Unchecked input in loop condition,Normal,606,Security,Control flow management,Java,06m,webgoat-container/src/main/java/org/owasp/webgoat/lessons/admin/ReportCardScreen.java,240,            Screen screen = (Screen) lessonIter.next();,webgoat-container/src/main/java/org/owasp/webgoat/lessons/admin/SummaryReportCardScreen.java,77,e = s.getParser().getParameterNames(),No,CWE:606,none,CWEScope:Availability,
OPT.JAVA.SEC_JAVA.UncheckedInputInLoopCondition,Unchecked input in loop condition,Normal,606,Security,Control flow management,Java,06m,webgoat-container/src/main/java/org/owasp/webgoat/lessons/admin/ReportCardScreen.java,251,            Screen screen = (Screen) lessonIter.next();,webgoat-container/src/main/java/org/owasp/webgoat/lessons/admin/ReportCardScreen.java,89,user = s.getUserName();,No,CWE:606,none,CWEScope:Availability,
OPT.JAVA.SEC_JAVA.UncheckedInputInLoopCondition,Unchecked input in loop condition,Normal,606,Security,Control flow management,Java,06m,webgoat-container/src/main/java/org/owasp/webgoat/lessons/admin/ReportCardScreen.java,251,            Screen screen = (Screen) lessonIter.next();,webgoat-container/src/main/java/org/owasp/webgoat/lessons/admin/SummaryReportCardScreen.java,77,e = s.getParser().getParameterNames(),No,CWE:606,none,CWEScope:Availability,
OPT.JAVA.SEC_JAVA.UncheckedInputInLoopCondition,Unchecked input in loop condition,Normal,606,Security,Control flow management,Java,06m,webgoat-container/src/main/java/org/owasp/webgoat/session/Course.java,256,"            lessonList.addAll(getLessons(s, (Category) categoryIter.next(), roles));",webgoat-container/src/main/java/org/owasp/webgoat/service/LessonMenuService.java,67,HttpSession session,No,CWE:606,none,CWEScope:Availability,
