age_in_days;asset.display_fqdn;asset.display_ipv4_address;asset.display_ipv6_address;asset.display_mac_address;asset.host_name;asset.id;asset.name;asset.netbios_name;asset.network.id;asset.network.name;asset.operating_system;asset.system_type;asset.tags;asset_inventory;default_account;definition.bugtraq;definition.cpe;definition.cve;definition.cvss2.base_score;definition.cvss2.base_vector;definition.cvss2.temporal_score;definition.cvss2.temporal_vector;definition.cvss3.base_score;definition.cvss3.base_vector;definition.cvss3.temporal_score;definition.cvss3.temporal_vector;definition.cwe;;definition.exploitability_ease;definition.exploited_by_malware;definition.exploited_by_nessus;definition.family;definition.iava;definition.iavb;definition.iavm;definition.iavt;definition.id;definition.in_the_news;definition.malware;definition.name;definition.patch_published;definition.plugin_published;definition.plugin_updated;definition.plugin_version;definition.references;definition.see_also;definition.severity;definition.solution;definition.stig_severity;definition.synopsis;definition.type;definition.unsupported_by_vendor;definition.vpr.drivers_age_of_vulns_high;definition.vpr.drivers_age_of_vulns_low;definition.vpr.drivers_cvss3_impact_score;definition.vpr.drivers_exploit_code_maturity;definition.vpr.drivers_product_coverage;definition.vpr.drivers_threat_intensity;definition.vpr.drivers_threat_recency_high;definition.vpr.drivers_threat_recency_low;definition.vpr.drivers_threat_sources;definition.vpr.score;definition.vulnerability_published;first_observed;id;last_seen;output;port;protocol;recast_reason;risk_modified;scan.id;severity;state
21;Blah84;10.0.0.84;fe80:0:0:0:20d:3aff:febe:b99f;00:0d:3a:be:b9:9f;Blah84;0e6cb629-181d-4460-859c-ead0e29b72b5;Blah84;;81b1923f-e771-4a14-8ea9-eed2948851aa;LicensedVMs;AlmaLinux 8.6 (Sky Tiger);azure-instance;"[{""category"":""Azure"",""value"":""Connector+Scanned""},{""category"":""Azure"",""value"":""Connector""},{""category"":""Owners"",""value"":""tti-lt-subscription-owners@groups.tomtom.com""},{""category"":""Azure_BU"",""value"":""Platform Products""},{""category"":""Azure_OU"",""value"":""TTI""},{""category"":""Azure_CC"",""value"":""PP-Traffic""},{""category"":""Azure"",""value"":""tti-lt-dev""}]";;;;;;2.1;CVSS2#AV:N/AC:H/Au:S/C:N/I:P/A:N;;;3.1;CVSS:3.0/AV:N/AC:H/PR:L/UI:N/S:U/C:N/I:L/A:N;;;;"Some daemon processes on the remote host are associated with programs that have been installed manually.

System administration best practice dictates that an operating system's native package management tools be used to manage software installation, updates, and removal whenever possible.";;FALSE;FALSE;Misc.;;;;;33851;FALSE;FALSE;Network daemons not managed by the package system;;2008-08-08T00:00:00Z;2022-12-21T00:00:00Z;1.24;;;Low;"Use packages supplied by the operating system vendor whenever possible.

And make sure that manual software installation agrees with your organization's acceptable use and security policies.";;Some daemon processes on the remote host are associated with programs that have been installed manually.;LOCAL;FALSE;;;;;;;;;;;;2023-06-21T12:14:58.332Z;08763144-1b25-4bfe-8193-d54d0bad7e10;2023-07-12T12:01:33.248Z;"'
The following running daemons are not managed by RPM :

/opt/consul-agent_exporter/consul-agent_exporter
/opt/consul/consul_1.15.3
/opt/node_exporter/node_exporter
/opt/traefik/traefik
";0;TCP;;NONE;18f99379-95e6-4c04-988d-b3e9a82519c8;Low;ACTIVE
0;Blah85;10.0.0.85;fe80:0:0:0:6245:bdff:fef3:a724;60:45:bd:f3:a7:24;Blah85;49a84873-01a8-4967-b3d7-f724c8675213;Blah85;;81b1923f-e771-4a14-8ea9-eed2948851aa;LicensedVMs;AlmaLinux 8.8 (Sapphire Caracal);general-purpose;;;;;;;2.1;CVSS2#AV:N/AC:H/Au:S/C:N/I:P/A:N;;;3.1;CVSS:3.0/AV:N/AC:H/PR:L/UI:N/S:U/C:N/I:L/A:N;;;;"Some daemon processes on the remote host are associated with programs that have been installed manually.

System administration best practice dictates that an operating system's native package management tools be used to manage software installation, updates, and removal whenever possible.";;FALSE;FALSE;Misc.;;;;;33851;FALSE;FALSE;Network daemons not managed by the package system;;2008-08-08T00:00:00Z;2022-12-21T00:00:00Z;1.24;;;Low;"Use packages supplied by the operating system vendor whenever possible.

And make sure that manual software installation agrees with your organization's acceptable use and security policies.";;Some daemon processes on the remote host are associated with programs that have been installed manually.;LOCAL;FALSE;;;;;;;;;;;;2023-07-12T11:55:24.024Z;08809826-f6d4-4ff4-87f6-77b961bf5230;2023-07-12T11:55:24.024Z;"'
The following running daemons are not managed by RPM :

/opt/grok_exporter/grok_exporter
/opt/prometheus/exporters/dist/node_exporter-0.18.1.linux-amd64/node_exporter
";0;TCP;;NONE;cb0fc0ca-e6eb-498e-9595-c41d6b82159c;Low;NEW
429;Blah86;10.0.0.86;;;Blah86;55ccd512-a542-4c6b-aaf6-e4edf7a094fb;Blah86;;00000000-0000-0000-0000-000000000000;Default;Linux Kernel 3.2, Linux Kernel 3.3, Linux Kernel 3.1;general-purpose;"[{""category"":""Office"",""value"":""pune2""},{""category"":""Office"",""value"":""Pune""}]";;;;;;;;;;;;;;;"At least one of the X.509 certificates sent by the remote host has a key that is shorter than 2048 bits. According to industry standards set by the Certification Authority/Browser (CA/B) Forum, certificates issued after January 1, 2014 must be at least 2048 bits.

Some browser SSL implementations may reject keys less than 2048 bits after January 1, 2014. Additionally, some SSL certificate vendors may revoke certificates less than 2048 bits before January 1, 2014.

Note that Nessus will not flag root certificates with RSA keys less than 2048 bits if they were issued prior to December 31, 2010, as the standard considers them exempt.";;FALSE;FALSE;General;;;;;69551;FALSE;FALSE;SSL Certificate Chain Contains RSA Keys Less Than 2048 bits;;2013-09-03T00:00:00Z;2018-11-15T00:00:00Z;1.4;;https://www.cabforum.org/wp-content/uploads/Baseline_Requirements_V1.pdf;Low;Replace the certificate in the chain with the RSA key less than 2048 bits in length with a longer key, and reissue any certificates signed by the old certificate.;;The X.509 certificate chain used by this service contains certificates with RSA keys shorter than 2048 bits.;REMOTE;FALSE;;;;;;;;;;;;2022-05-09T12:21:45.602Z;08823586-3b8b-41ff-98b4-dbbedb3ed8d7;2023-07-11T20:51:21.228Z;"'
The following certificates were part of the certificate chain
sent by the remote host, but contain RSA keys that are considered
to be weak :

|-Subject        : C=NL/ST=Zuid-Holland/L=Gouda/O=Siqura/CN=06e16d61ea3a42f8a8dc706b3b9f2953/E=sales.nl@tkhsecurity.com
|-RSA Key Length : 1024 bits
";443;TCP;;NONE;2e2616c4-73be-4a5f-8462-0363fd979993;Low;RESURFACED
429;Blah87;10.0.0.87;;;Blah87;227c16a7-29fe-480d-858b-95ec969e7e7b;Blah87;;00000000-0000-0000-0000-000000000000;Default;CISCO IOS 12, CISCO PIX, Cisco IOS XE, CISCO IOS 15;router;"[{""category"":""Office"",""value"":""Eindhoven""}]";;;;;;2.6;CVSS2#AV:N/AC:H/Au:N/C:P/I:N/A:N;;;3.7;CVSS:3.0/AV:N/AC:H/PR:N/UI:N/S:U/C:L/I:N/A:N;;;;"The remote SSH server is configured to allow key exchange algorithms which are considered weak.

This is based on the IETF draft document Key Exchange (KEX) Method Updates and Recommendations for Secure Shell (SSH) draft-ietf-curdle-ssh-kex-sha2-20. Section 4 lists guidance on key exchange algorithms that SHOULD NOT and MUST NOT be enabled. This includes:

  diffie-hellman-group-exchange-sha1

  diffie-hellman-group1-sha1

  gss-gex-sha1-*

  gss-group1-sha1-*

  gss-group14-sha1-*

  rsa1024-sha1

Note that this plugin only checks for the options of the SSH server, and it does not check for vulnerable software versions.";;FALSE;FALSE;Misc.;;;;;153953;FALSE;FALSE;SSH Weak Key Exchange Algorithms Enabled;;2021-10-13T00:00:00Z;2021-10-13T00:00:00Z;1.2;;http://www.nessus.org/u?b02d91cd, https://datatracker.ietf.org/doc/html/rfc8732;Low;Contact the vendor or consult product documentation to disable the weak algorithms.;;The remote SSH server is configured to allow weak key exchange algorithms.;REMOTE;FALSE;;;;;;;;;;;;2022-05-09T10:04:40.921Z;0894cb20-aa14-4348-af13-58dd0da22684;2023-07-10T13:48:01.762Z;"'
The following weak key exchange algorithms are enabled : 

  diffie-hellman-group-exchange-sha1
";22;TCP;;NONE;06f8d74d-94b0-4a80-b581-fc3c273cc695;Low;RESURFACED
0;Blah88;10.0.0.88;fe80:0:0:0:6245:bdff:fe96:b927;60:45:bd:96:b9:27;Blah88;0c9f2a1a-f53a-4ab6-aa5d-43ed1345e766;Blah88;;81b1923f-e771-4a14-8ea9-eed2948851aa;LicensedVMs;AlmaLinux 8.8 (Sapphire Caracal);general-purpose;;;;;;;2.1;CVSS2#AV:N/AC:H/Au:S/C:N/I:P/A:N;;;3.1;CVSS:3.0/AV:N/AC:H/PR:L/UI:N/S:U/C:N/I:L/A:N;;;;"Some daemon processes on the remote host are associated with programs that have been installed manually.

System administration best practice dictates that an operating system's native package management tools be used to manage software installation, updates, and removal whenever possible.";;FALSE;FALSE;Misc.;;;;;33851;FALSE;FALSE;Network daemons not managed by the package system;;2008-08-08T00:00:00Z;2022-12-21T00:00:00Z;1.24;;;Low;"Use packages supplied by the operating system vendor whenever possible.

And make sure that manual software installation agrees with your organization's acceptable use and security policies.";;Some daemon processes on the remote host are associated with programs that have been installed manually.;LOCAL;FALSE;;;;;;;;;;;;2023-07-12T11:53:42.588Z;08a66cfe-707c-4856-9bca-3b1ecf1ff90f;2023-07-12T11:53:42.588Z;"'
The following running daemons are not managed by RPM :

/opt/grok_exporter/grok_exporter
/opt/prometheus/exporters/dist/node_exporter-0.18.1.linux-amd64/node_exporter
/opt/prometheus/exporters/dist/prometheus_varnish_exporter-1.6.1.linux-amd64/prometheus_varnish_exporter
";0;TCP;;NONE;cb0fc0ca-e6eb-498e-9595-c41d6b82159c;Low;NEW
379;Blah89;10.0.0.89;;;Blah89;4d869672-6935-49c3-96bf-def097c8895d;Blah89;;00000000-0000-0000-0000-000000000000;Default;Linux Kernel 2.6;unknown;"[{""category"":""Office"",""value"":""ODE-TEST""},{""category"":""Office"",""value"":""Amsterdam ODE""},{""category"":""Office"",""value"":""Office Farmington Servers""},{""category"":""Network_Security"",""value"":""Assets""},{""category"":""Office"",""value"":""Farmington""}]";;;32319;;CVE-2008-5161;2.6;CVSS2#AV:N/AC:H/Au:N/C:P/I:N/A:N;1.9;CVSS2#E:U/RL:OF/RC:C;;;;;200;"The SSH server is configured to support Cipher Block Chaining (CBC) encryption.  This may allow an attacker to recover the plaintext message from the ciphertext. 

Note that this plugin only checks for the options of the SSH server and does not check for vulnerable software versions.";NOT_AVAILABLE;FALSE;FALSE;Misc.;;;;;70658;FALSE;FALSE;SSH Server CBC Mode Ciphers Enabled;;2013-10-28T00:00:00Z;2018-07-30T00:00:00Z;1.4;BUGTRAQ=[32319], CERT=[958563], CVE=[CVE-2008-5161], CWE=[200];;Low;Contact the vendor or consult product documentation to disable CBC mode cipher encryption, and enable CTR or GCM cipher mode encryption.;;The SSH server is configured to use Cipher Block Chaining.;REMOTE;FALSE;;731;2.5;UNPROVEN;HIGH;VERY_LOW;;;No recorded events;2.5;2008-11-24T00:00:00Z;2022-06-28T16:41:36.362Z;08b2ad89-422e-4566-be19-71e763a8cfe6;2023-07-13T07:21:29.712Z;"'
The following client-to-server Cipher Block Chaining (CBC) algorithms
are supported : 

  3des-cbc
  aes128-cbc
  aes192-cbc
  aes256-cbc
  blowfish-cbc
  cast128-cbc
  rijndael-cbc@lysator.liu.se

The following server-to-client Cipher Block Chaining (CBC) algorithms
are supported : 

  3des-cbc
  aes128-cbc
  aes192-cbc
  aes256-cbc
  blowfish-cbc
  cast128-cbc
  rijndael-cbc@lysator.liu.se
";22;TCP;;NONE;3c4e9b78-4d8d-4c8e-bb7d-b0e36e0205f9;Low;RESURFACED
429;Blah90;10.0.0.90;;;Blah90;8786ff4e-52ce-41c0-989c-011ca7a03dfe;Blah90;;00000000-0000-0000-0000-000000000000;Default;Debian 7.0 Linux Kernel 3.2;unknown;"[{""category"":""Office"",""value"":""pune2""},{""category"":""Office"",""value"":""Pune""}]";;;;;;;;;;;;;;;"At least one of the X.509 certificates sent by the remote host has a key that is shorter than 2048 bits. According to industry standards set by the Certification Authority/Browser (CA/B) Forum, certificates issued after January 1, 2014 must be at least 2048 bits.

Some browser SSL implementations may reject keys less than 2048 bits after January 1, 2014. Additionally, some SSL certificate vendors may revoke certificates less than 2048 bits before January 1, 2014.

Note that Nessus will not flag root certificates with RSA keys less than 2048 bits if they were issued prior to December 31, 2010, as the standard considers them exempt.";;FALSE;FALSE;General;;;;;69551;FALSE;FALSE;SSL Certificate Chain Contains RSA Keys Less Than 2048 bits;;2013-09-03T00:00:00Z;2018-11-15T00:00:00Z;1.4;;https://www.cabforum.org/wp-content/uploads/Baseline_Requirements_V1.pdf;Low;Replace the certificate in the chain with the RSA key less than 2048 bits in length with a longer key, and reissue any certificates signed by the old certificate.;;The X.509 certificate chain used by this service contains certificates with RSA keys shorter than 2048 bits.;REMOTE;FALSE;;;;;;;;;;;;2022-05-09T12:25:22.952Z;08c35ad4-31d8-47fd-972c-c9c3e22bf3b7;2023-07-11T19:25:45.265Z;"'
The following certificates were part of the certificate chain
sent by the remote host, but contain RSA keys that are considered
to be weak :

|-Subject        : C=NL/ST=Zuid-Holland/L=Gouda/O=Siqura/CN=e25dae7fe793ad0bc7f6eb6b03f3b82c/E=sales.nl@tkhsecurity.com
|-RSA Key Length : 1024 bits
";8443;TCP;;NONE;8aad221d-7476-4c0c-a177-0d6498dad745;Low;RESURFACED
21;Blah91;10.0.0.91;fe80:0:0:0:20d:3aff:fe2d:777c;00:0d:3a:2d:77:7c;Blah91;aff0bc8c-07f0-464c-b0f8-867fba4ee075;Blah91;;00000000-0000-0000-0000-000000000000;Default;CentOS Linux 7 (Core);azure-instance;"[{""category"":""Azure"",""value"":""Connector+Scanned""},{""category"":""Azure"",""value"":""Connector""},{""category"":""Azure_BU"",""value"":""Platform Products""},{""category"":""Azure_OU"",""value"":""TTI""},{""category"":""Azure_CC"",""value"":""PP-Traffic""},{""category"":""Azure"",""value"":""tti-orlando-dev""}]";;;;;;2.1;CVSS2#AV:N/AC:H/Au:S/C:N/I:P/A:N;;;3.1;CVSS:3.0/AV:N/AC:H/PR:L/UI:N/S:U/C:N/I:L/A:N;;;;"Some daemon processes on the remote host are associated with programs that have been installed manually.

System administration best practice dictates that an operating system's native package management tools be used to manage software installation, updates, and removal whenever possible.";;FALSE;FALSE;Misc.;;;;;33851;FALSE;FALSE;Network daemons not managed by the package system;;2008-08-08T00:00:00Z;2022-12-21T00:00:00Z;1.24;;;Low;"Use packages supplied by the operating system vendor whenever possible.

And make sure that manual software installation agrees with your organization's acceptable use and security policies.";;Some daemon processes on the remote host are associated with programs that have been installed manually.;LOCAL;FALSE;;;;;;;;;;;;2023-06-21T12:15:41.648Z;08c4dd28-39e6-4dda-8cda-1c6430eb951a;2023-07-12T12:10:33.866Z;"'
The following running daemons are not managed by RPM :

/opt/prometheus/exporters/dist/node_exporter-0.17.0.linux-amd64/node_exporter
/opt/rapid7/ir_agent/components/insight_agent/3.3.2.35/ir_agent
";0;TCP;;NONE;a1b10bb5-52cf-4b23-b223-1c3619e0332e;Low;ACTIVE
6;Blah92;10.0.0.92;fe80:0:0:0:20d:3aff:feab:710a;00:0d:3a:ab:71:0a;Blah92;111bf6e4-f320-4717-ab3e-040fe634a1fe;Blah92;;00000000-0000-0000-0000-000000000000;Default;Linux Kernel 3.10.0-1062.9.1.el7.x86_64 on CentOS Linux release 7.7.1908 (Core);azure-instance;"[{""category"":""Azure"",""value"":""Connector+Scanned""},{""category"":""Azure"",""value"":""Connector""},{""category"":""Azure_OU"",""value"":""PU Delivery""},{""category"":""Azure_CC"",""value"":""MAPS-PU Delivery""},{""category"":""Azure_BU"",""value"":""Maps""},{""category"":""Azure"",""value"":""nds-prod""}]";;;;p-cpe:/a:centos:centos:libgudev1, p-cpe:/a:centos:centos:libgudev1-devel, p-cpe:/a:centos:centos:systemd, p-cpe:/a:centos:centos:systemd-devel, p-cpe:/a:centos:centos:systemd-journal-gateway, p-cpe:/a:centos:centos:systemd-libs, p-cpe:/a:centos:centos:systemd-networkd, p-cpe:/a:centos:centos:systemd-python, p-cpe:/a:centos:centos:systemd-resolved, p-cpe:/a:centos:centos:systemd-sysv, cpe:/o:centos:centos:7;CVE-2019-20386;2.1;CVSS2#AV:L/AC:L/Au:N/C:N/I:N/A:P;1.6;CVSS2#E:U/RL:OF/RC:C;2.4;CVSS:3.0/AV:P/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:L;2.1;CVSS:3.0/E:U/RL:O/RC:C;400;"The remote CentOS Linux 7 host has packages installed that are affected by a vulnerability as referenced in the CESA-2020:4007 advisory.

  - systemd: memory leak in button_open() in login/logind-button.c when udev events are received     (CVE-2019-20386)

Note that Nessus has not tested for this issue but has instead relied only on the application's self-reported version number.";NOT_AVAILABLE;FALSE;FALSE;CentOS Local Security Checks;;;;;141588;FALSE;FALSE;CentOS 7 : systemd (CESA-2020:4007);2020-10-20T00:00:00Z;2020-10-20T00:00:00Z;2020-11-30T00:00:00Z;1.4;CVE=[CVE-2019-20386], CWE=[400], RHSA=[2020:4007];http://www.nessus.org/u?9db51b2f, https://cwe.mitre.org/data/definitions/400.html;Low;Update the affected packages.;;The remote CentOS Linux host is missing a security update.;LOCAL;FALSE;;731;1.4;UNPROVEN;HIGH;VERY_LOW;;;No recorded events;2.2;2020-01-21T00:00:00Z;2023-07-06T12:03:42.359Z;08c89e00-b93a-4ec9-ae5f-982504476c23;2023-07-12T12:08:41.379Z;"'
Remote package installed : systemd-219-67.el7_7.2
Should be                : systemd-219-78.el7

Remote package installed : systemd-libs-219-67.el7_7.2
Should be                : systemd-libs-219-78.el7

Remote package installed : systemd-python-219-67.el7_7.2
Should be                : systemd-python-219-78.el7

Remote package installed : systemd-sysv-219-67.el7_7.2
Should be                : systemd-sysv-219-78.el7


NOTE: The security advisory associated with this vulnerability has a
fixed package version that may only be available in the continuous
release (CR) repository for CentOS, until it is present in the next
point release of CentOS.

If an equal or higher package level does not exist in the baseline
repository for your major version of CentOS, then updates from the CR
repository will need to be applied in order to address the
vulnerability.
";0;TCP;;NONE;369a932f-8141-42ac-85cc-645634caebf6;Low;ACTIVE
51;Blah93;10.0.0.93;fe80:0:0:0:6245:bdff:fe9c:fedc;60:45:bd:9c:fe:dc;Blah93;370a8964-96eb-486d-a1b9-2470aac20e30;Blah93;;00000000-0000-0000-0000-000000000000;Default;CentOS Linux 7 (Core);azure-instance;"[{""category"":""Azure_BU"",""value"":""Platform Products""},{""category"":""Owners"",""value"":""hans.vanleijen@tttttttnnnnnn.com},{""category"":""Azure_OU"",""value"":""SERVICE PLATFORM""},{""category"":""Azure"",""value"":""CIT-DSP-Test""},{""category"":""Azure_CC"",""value"":""PP-Device Service Platform""}]";;;;p-cpe:/a:centos:centos:java-1.8.0-openjdk, p-cpe:/a:centos:centos:java-1.8.0-openjdk-accessibility, p-cpe:/a:centos:centos:java-1.8.0-openjdk-demo, p-cpe:/a:centos:centos:java-1.8.0-openjdk-devel, p-cpe:/a:centos:centos:java-1.8.0-openjdk-headless, p-cpe:/a:centos:centos:java-1.8.0-openjdk-javadoc, p-cpe:/a:centos:centos:java-1.8.0-openjdk-javadoc-zip, p-cpe:/a:centos:centos:java-1.8.0-openjdk-src, cpe:/o:centos:centos:7;CVE-2022-21619, CVE-2022-21624, CVE-2022-21626, CVE-2022-21628;2.6;CVSS2#AV:N/AC:H/Au:N/C:N/I:P/A:N;1.9;CVSS2#E:U/RL:OF/RC:C;3.7;CVSS:3.0/AV:N/AC:H/PR:N/UI:N/S:U/C:N/I:L/A:N;3.2;CVSS:3.0/E:U/RL:O/RC:C;192, 330, 400, 770;"The remote CentOS Linux 7 host has packages installed that are affected by multiple vulnerabilities as referenced in the CESA-2022:7002 advisory.

  - OpenJDK: improper handling of long NTLM client hostnames (Security, 8286526) (CVE-2022-21619)

  - OpenJDK: insufficient randomization of JNDI DNS port numbers (JNDI, 8286910) (CVE-2022-21624)

  - OpenJDK: excessive memory allocation in X.509 certificate parsing (Security, 8286533) (CVE-2022-21626)

  - OpenJDK: HttpServer no connection count limit (Lightweight HTTP Server, 8286918) (CVE-2022-21628)

Note that Nessus has not tested for these issues but has instead relied only on the application's self-reported version number.";NOT_AVAILABLE;FALSE;FALSE;CentOS Local Security Checks;;;;;166552;FALSE;FALSE;CentOS 7 : java-1.8.0-openjdk (CESA-2022:7002);2022-10-26T00:00:00Z;2022-10-26T00:00:00Z;2023-03-22T00:00:00Z;1.3;CVE=[CVE-2022-21619, CVE-2022-21624, CVE-2022-21626, CVE-2022-21628], CWE=[192, 330, 400, 770], RHSA=[2022:7002];http://www.nessus.org/u?0ce1bb6f;Low;Update the affected packages.;;The remote CentOS Linux host is missing one or more security updates.;LOCAL;FALSE;365;181;1.4;FUNCTIONAL;VERY_HIGH;VERY_LOW;;;No recorded events;2.9;2022-10-17T00:00:00Z;2023-05-22T12:08:54.125Z;08d00ea7-1c6d-4c11-82a7-4a754e0138f6;2023-07-12T12:08:22.033Z;"'
Remote package installed : java-1.8.0-openjdk-1.8.0.262.b10-1.el7
Should be                : java-1.8.0-openjdk-1.8.0.352.b08-2.el7_9

Remote package installed : java-1.8.0-openjdk-headless-1.8.0.262.b10-1.el7
Should be                : java-1.8.0-openjdk-headless-1.8.0.352.b08-2.el7_9

";0;TCP;;NONE;f37d04d9-86f3-4c37-abe9-6d904499210e;Low;ACTIVE
237;Blah94;10.0.0.94;;00:0d:3a:ab:1c:14;Blah94;42940d1d-e32d-407b-acab-76cd503f1f23;Blah94;;00000000-0000-0000-0000-000000000000;Default;Microsoft Windows Server 2012 R2 Datacenter 6.3.9600;azure-instance;"[{""category"":""Azure"",""value"":""Connector""},{""category"":""Azure"",""value"":""Connector+Scanned""},{""category"":""Azure_OU"",""value"":""PU Genesis""},{""category"":""Azure_CC"",""value"":""MAPS-PU Genesis""},{""category"":""Azure_BU"",""value"":""Maps""},{""category"":""Azure"",""value"":""maps-cops-prod""}]";;;70574;cpe:/a:microsoft:ie, cpe:/o:microsoft:windows;CVE-2014-3566;4.3;CVSS2#AV:N/AC:M/Au:N/C:P/I:N/A:N;3.5;CVSS2#E:POC/RL:TF/RC:C;3.4;CVSS:3.0/AV:N/AC:H/PR:N/UI:R/S:C/C:L/I:N/A:N;3.1;CVSS:3.0/E:P/RL:O/RC:C;;"The remote host is missing one of the workarounds referenced in the Microsoft Security Advisory 3009008.

If the client registry key workaround has not been applied, any client software installed on the remote host (including IE) is affected by an information disclosure vulnerability when using SSL 3.0.

If the server registry key workaround has not been applied, any server software installed on the remote host (including IIS) is affected by an information disclosure vulnerability when using SSL 3.0.

SSL 3.0 uses nondeterministic CBC padding, which allows a man-in-the-middle attacker to decrypt portions of encrypted traffic using a 'padding oracle' attack. This is also known as the 'POODLE' issue.";AVAILABLE;FALSE;FALSE;Windows;;;;;78447;TRUE;FALSE;MS KB3009008: Vulnerability in SSL 3.0 Could Allow Information Disclosure (POODLE);;2014-10-15T00:00:00Z;2023-06-23T00:00:00Z;1.28;BUGTRAQ=[70574], CERT=[577193], CVE=[CVE-2014-3566], MSKB=[3009008];https://www.imperialviolet.org/2014/10/14/poodle.html, https://www.openssl.org/~bodo/ssl-poodle.pdf, https://tools.ietf.org/html/draft-ietf-tls-downgrade-scsv-00, https://docs.microsoft.com/en-us/security-updates/SecurityAdvisories/2015/3009008, https://support.microsoft.com/en-us/help/245030/how-to-restrict-the-use-of-certain-cryptographic-algorithms-and-protoc, http://www.nessus.org/u?f3bc3182;Medium;Apply the client registry key workaround and the server registry key workaround suggested by Microsoft in the advisory.;;The remote host is affected by a remote information disclosure vulnerability.;LOCAL;FALSE;;731;1.4;PROOF_OF_CONCEPT;VERY_HIGH;VERY_LOW;;;No recorded events;5.3;2014-10-14T00:00:00Z;2022-11-17T14:30:47.528Z;08e107b3-1326-4187-8557-982c53942077;2023-07-12T10:40:34.179Z;"'
The workaround to disable SSL 3.0 for all server software installed on
the remote host has not been applied.

The workaround to disable SSL 3.0 for all client software installed on
the remote host has not been applied.
";445;TCP;;NONE;0fdce5fe-18b9-4de3-9854-9a686f30fb43;Low;ACTIVE
