PROFILE,ACCOUNT_NUM,REGION,TITLE_ID,RESULT,SCORED,LEVEL,TITLE_TEXT,NOTES,COMPLIANCE,SEVERITY,SERVICENAME,
default,123456789012,sa-east-1,7.115,INFO,Not Scored,Extra,[extra7115] Check if Glue database connection has SSL connection enabled.,sa-east-1: There are no Glue connections,Software and Configuration Checks,Medium,glue,
default,123456789012,ca-central-1,7.115,INFO,Not Scored,Extra,[extra7115] Check if Glue database connection has SSL connection enabled.,ca-central-1: There are no Glue connections,Software and Configuration Checks,Medium,glue,
default,123456789012,ap-southeast-1,7.115,INFO,Not Scored,Extra,[extra7115] Check if Glue database connection has SSL connection enabled.,ap-southeast-1: There are no Glue connections,Software and Configuration Checks,Medium,glue,
default,123456789012,ap-southeast-2,7.115,INFO,Not Scored,Extra,[extra7115] Check if Glue database connection has SSL connection enabled.,ap-southeast-2: There are no Glue connections,Software and Configuration Checks,Medium,glue,
default,123456789012,eu-central-1,7.115,INFO,Not Scored,Extra,[extra7115] Check if Glue database connection has SSL connection enabled.,eu-central-1: There are no Glue connections,Software and Configuration Checks,Medium,glue,
default,123456789012,us-east-1,7.115,INFO,Not Scored,Extra,[extra7115] Check if Glue database connection has SSL connection enabled.,us-east-1: There are no Glue connections,Software and Configuration Checks,Medium,glue,
default,123456789012,us-east-2,7.115,INFO,Not Scored,Extra,[extra7115] Check if Glue database connection has SSL connection enabled.,us-east-2: There are no Glue connections,Software and Configuration Checks,Medium,glue,
default,123456789012,us-west-1,7.115,INFO,Not Scored,Extra,[extra7115] Check if Glue database connection has SSL connection enabled.,us-west-1: There are no Glue connections,Software and Configuration Checks,Medium,glue,
default,123456789012,us-west-2,7.115,INFO,Not Scored,Extra,[extra7115] Check if Glue database connection has SSL connection enabled.,us-west-2: There are no Glue connections,Software and Configuration Checks,Medium,glue,
default,123456789012,eu-north-1,7.116,INFO,Not Scored,Extra,[extra7116] Check if Glue data catalog settings have metadata encryption enabled.,eu-north-1: Glue data catalog settings metadata encryption does not apply since there are no tables,Software and Configuration Checks,Medium,glue,
default,123456789012,ap-south-1,7.116,INFO,Not Scored,Extra,[extra7116] Check if Glue data catalog settings have metadata encryption enabled.,ap-south-1: Glue data catalog settings metadata encryption does not apply since there are no tables,Software and Configuration Checks,Medium,glue,
default,123456789012,eu-west-3,7.116,INFO,Not Scored,Extra,[extra7116] Check if Glue data catalog settings have metadata encryption enabled.,eu-west-3: Glue data catalog settings metadata encryption does not apply since there are no tables,Software and Configuration Checks,Medium,glue,
default,123456789012,eu-west-2,7.116,INFO,Not Scored,Extra,[extra7116] Check if Glue data catalog settings have metadata encryption enabled.,eu-west-2: Glue data catalog settings metadata encryption does not apply since there are no tables,Software and Configuration Checks,Medium,glue,
default,123456789012,eu-west-1,7.116,INFO,Not Scored,Extra,[extra7116] Check if Glue data catalog settings have metadata encryption enabled.,eu-west-1: Glue data catalog settings metadata encryption does not apply since there are no tables,Software and Configuration Checks,Medium,glue,
default,123456789012,ap-northeast-2,7.116,INFO,Not Scored,Extra,[extra7116] Check if Glue data catalog settings have metadata encryption enabled.,ap-northeast-2: Glue data catalog settings metadata encryption does not apply since there are no tables,Software and Configuration Checks,Medium,glue,
default,123456789012,ap-northeast-1,7.116,INFO,Not Scored,Extra,[extra7116] Check if Glue data catalog settings have metadata encryption enabled.,ap-northeast-1: Glue data catalog settings metadata encryption does not apply since there are no tables,Software and Configuration Checks,Medium,glue,
default,123456789012,sa-east-1,7.116,INFO,Not Scored,Extra,[extra7116] Check if Glue data catalog settings have metadata encryption enabled.,sa-east-1: Glue data catalog settings metadata encryption does not apply since there are no tables,Software and Configuration Checks,Medium,glue,
default,123456789012,ca-central-1,7.116,INFO,Not Scored,Extra,[extra7116] Check if Glue data catalog settings have metadata encryption enabled.,ca-central-1: Glue data catalog settings metadata encryption does not apply since there are no tables,Software and Configuration Checks,Medium,glue,
default,123456789012,ap-southeast-1,7.116,INFO,Not Scored,Extra,[extra7116] Check if Glue data catalog settings have metadata encryption enabled.,ap-southeast-1: Glue data catalog settings metadata encryption does not apply since there are no tables,Software and Configuration Checks,Medium,glue,
default,123456789012,ap-southeast-2,7.116,INFO,Not Scored,Extra,[extra7116] Check if Glue data catalog settings have metadata encryption enabled.,ap-southeast-2: Glue data catalog settings metadata encryption does not apply since there are no tables,Software and Configuration Checks,Medium,glue,
default,123456789012,eu-central-1,7.116,INFO,Not Scored,Extra,[extra7116] Check if Glue data catalog settings have metadata encryption enabled.,eu-central-1: Glue data catalog settings metadata encryption does not apply since there are no tables,Software and Configuration Checks,Medium,glue,
default,123456789012,us-east-1,7.116,INFO,Not Scored,Extra,[extra7116] Check if Glue data catalog settings have metadata encryption enabled.,us-east-1: Glue data catalog settings metadata encryption does not apply since there are no tables,Software and Configuration Checks,Medium,glue,
default,123456789012,us-east-2,7.116,INFO,Not Scored,Extra,[extra7116] Check if Glue data catalog settings have metadata encryption enabled.,us-east-2: Glue data catalog settings metadata encryption does not apply since there are no tables,Software and Configuration Checks,Medium,glue,
default,123456789012,us-west-1,7.116,INFO,Not Scored,Extra,[extra7116] Check if Glue data catalog settings have metadata encryption enabled.,us-west-1: Glue data catalog settings metadata encryption does not apply since there are no tables,Software and Configuration Checks,Medium,glue,
default,123456789012,us-west-2,7.116,INFO,Not Scored,Extra,[extra7116] Check if Glue data catalog settings have metadata encryption enabled.,us-west-2: Glue data catalog settings metadata encryption does not apply since there are no tables,Software and Configuration Checks,Medium,glue,
default,123456789012,eu-north-1,7.117,INFO,Not Scored,Extra,[extra7117] Check if Glue data catalog settings have encrypt connection password enabled.,eu-north-1: Glue data catalog connection password encryption does not apply since there are no connections,Software and Configuration Checks,Medium,glue,
default,123456789012,ap-south-1,7.117,INFO,Not Scored,Extra,[extra7117] Check if Glue data catalog settings have encrypt connection password enabled.,ap-south-1: Glue data catalog connection password encryption does not apply since there are no connections,Software and Configuration Checks,Medium,glue,
default,123456789012,eu-west-3,7.117,INFO,Not Scored,Extra,[extra7117] Check if Glue data catalog settings have encrypt connection password enabled.,eu-west-3: Glue data catalog connection password encryption does not apply since there are no connections,Software and Configuration Checks,Medium,glue,
default,123456789012,eu-west-2,7.117,INFO,Not Scored,Extra,[extra7117] Check if Glue data catalog settings have encrypt connection password enabled.,eu-west-2: Glue data catalog connection password encryption does not apply since there are no connections,Software and Configuration Checks,Medium,glue,
default,123456789012,eu-west-1,7.117,INFO,Not Scored,Extra,[extra7117] Check if Glue data catalog settings have encrypt connection password enabled.,eu-west-1: Glue data catalog connection password encryption does not apply since there are no connections,Software and Configuration Checks,Medium,glue,
default,123456789012,ap-northeast-2,7.117,INFO,Not Scored,Extra,[extra7117] Check if Glue data catalog settings have encrypt connection password enabled.,ap-northeast-2: Glue data catalog connection password encryption does not apply since there are no connections,Software and Configuration Checks,Medium,glue,
default,123456789012,ap-northeast-1,7.117,INFO,Not Scored,Extra,[extra7117] Check if Glue data catalog settings have encrypt connection password enabled.,ap-northeast-1: Glue data catalog connection password encryption does not apply since there are no connections,Software and Configuration Checks,Medium,glue,
default,123456789012,sa-east-1,7.117,INFO,Not Scored,Extra,[extra7117] Check if Glue data catalog settings have encrypt connection password enabled.,sa-east-1: Glue data catalog connection password encryption does not apply since there are no connections,Software and Configuration Checks,Medium,glue,
default,123456789012,ca-central-1,7.117,INFO,Not Scored,Extra,[extra7117] Check if Glue data catalog settings have encrypt connection password enabled.,ca-central-1: Glue data catalog connection password encryption does not apply since there are no connections,Software and Configuration Checks,Medium,glue,
default,123456789012,ap-southeast-1,7.117,INFO,Not Scored,Extra,[extra7117] Check if Glue data catalog settings have encrypt connection password enabled.,ap-southeast-1: Glue data catalog connection password encryption does not apply since there are no connections,Software and Configuration Checks,Medium,glue,
default,123456789012,ap-southeast-2,7.117,INFO,Not Scored,Extra,[extra7117] Check if Glue data catalog settings have encrypt connection password enabled.,ap-southeast-2: Glue data catalog connection password encryption does not apply since there are no connections,Software and Configuration Checks,Medium,glue,
default,123456789012,eu-central-1,7.117,INFO,Not Scored,Extra,[extra7117] Check if Glue data catalog settings have encrypt connection password enabled.,eu-central-1: Glue data catalog connection password encryption does not apply since there are no connections,Software and Configuration Checks,Medium,glue,
default,123456789012,us-east-1,7.117,INFO,Not Scored,Extra,[extra7117] Check if Glue data catalog settings have encrypt connection password enabled.,us-east-1: Glue data catalog connection password encryption does not apply since there are no connections,Software and Configuration Checks,Medium,glue,
default,123456789012,us-east-2,7.117,INFO,Not Scored,Extra,[extra7117] Check if Glue data catalog settings have encrypt connection password enabled.,us-east-2: Glue data catalog connection password encryption does not apply since there are no connections,Software and Configuration Checks,Medium,glue,
default,123456789012,us-west-1,7.117,INFO,Not Scored,Extra,[extra7117] Check if Glue data catalog settings have encrypt connection password enabled.,us-west-1: Glue data catalog connection password encryption does not apply since there are no connections,Software and Configuration Checks,Medium,glue,
default,123456789012,us-west-2,7.117,INFO,Not Scored,Extra,[extra7117] Check if Glue data catalog settings have encrypt connection password enabled.,us-west-2: Glue data catalog connection password encryption does not apply since there are no connections,Software and Configuration Checks,Medium,glue,
default,123456789012,eu-north-1,7.118,INFO,Not Scored,Extra,[extra7118] Check if Glue ETL Jobs have S3 encryption enabled.,eu-north-1: There are no Glue jobs,Software and Configuration Checks,Medium,glue,
default,123456789012,ap-south-1,7.118,INFO,Not Scored,Extra,[extra7118] Check if Glue ETL Jobs have S3 encryption enabled.,ap-south-1: There are no Glue jobs,Software and Configuration Checks,Medium,glue,
default,123456789012,eu-west-3,7.118,INFO,Not Scored,Extra,[extra7118] Check if Glue ETL Jobs have S3 encryption enabled.,eu-west-3: There are no Glue jobs,Software and Configuration Checks,Medium,glue,
default,123456789012,eu-west-2,7.118,INFO,Not Scored,Extra,[extra7118] Check if Glue ETL Jobs have S3 encryption enabled.,eu-west-2: There are no Glue jobs,Software and Configuration Checks,Medium,glue,
default,123456789012,eu-west-1,7.118,INFO,Not Scored,Extra,[extra7118] Check if Glue ETL Jobs have S3 encryption enabled.,eu-west-1: There are no Glue jobs,Software and Configuration Checks,Medium,glue,
default,123456789012,ap-northeast-2,7.118,INFO,Not Scored,Extra,[extra7118] Check if Glue ETL Jobs have S3 encryption enabled.,ap-northeast-2: There are no Glue jobs,Software and Configuration Checks,Medium,glue,
default,123456789012,ap-northeast-1,7.118,INFO,Not Scored,Extra,[extra7118] Check if Glue ETL Jobs have S3 encryption enabled.,ap-northeast-1: There are no Glue jobs,Software and Configuration Checks,Medium,glue,
default,123456789012,sa-east-1,7.118,INFO,Not Scored,Extra,[extra7118] Check if Glue ETL Jobs have S3 encryption enabled.,sa-east-1: There are no Glue jobs,Software and Configuration Checks,Medium,glue,
default,123456789012,ca-central-1,7.118,INFO,Not Scored,Extra,[extra7118] Check if Glue ETL Jobs have S3 encryption enabled.,ca-central-1: There are no Glue jobs,Software and Configuration Checks,Medium,glue,
default,123456789012,ap-southeast-1,7.118,INFO,Not Scored,Extra,[extra7118] Check if Glue ETL Jobs have S3 encryption enabled.,ap-southeast-1: There are no Glue jobs,Software and Configuration Checks,Medium,glue,
default,123456789012,ap-southeast-2,7.118,INFO,Not Scored,Extra,[extra7118] Check if Glue ETL Jobs have S3 encryption enabled.,ap-southeast-2: There are no Glue jobs,Software and Configuration Checks,Medium,glue,
default,123456789012,eu-central-1,7.118,INFO,Not Scored,Extra,[extra7118] Check if Glue ETL Jobs have S3 encryption enabled.,eu-central-1: There are no Glue jobs,Software and Configuration Checks,Medium,glue,
default,123456789012,us-east-1,7.118,INFO,Not Scored,Extra,[extra7118] Check if Glue ETL Jobs have S3 encryption enabled.,us-east-1: There are no Glue jobs,Software and Configuration Checks,Medium,glue,
default,123456789012,us-east-2,7.118,INFO,Not Scored,Extra,[extra7118] Check if Glue ETL Jobs have S3 encryption enabled.,us-east-2: There are no Glue jobs,Software and Configuration Checks,Medium,glue,
default,123456789012,us-west-1,7.118,INFO,Not Scored,Extra,[extra7118] Check if Glue ETL Jobs have S3 encryption enabled.,us-west-1: There are no Glue jobs,Software and Configuration Checks,Medium,glue,
default,123456789012,us-west-2,7.118,INFO,Not Scored,Extra,[extra7118] Check if Glue ETL Jobs have S3 encryption enabled.,us-west-2: There are no Glue jobs,Software and Configuration Checks,Medium,glue,
default,123456789012,eu-north-1,7.119,INFO,Not Scored,Extra,[extra7119] Check if Glue development endpoints have CloudWatch logs encryption enabled.,eu-north-1: There are no Glue development endpoints,Software and Configuration Checks,Medium,glue,
default,123456789012,ap-south-1,7.119,INFO,Not Scored,Extra,[extra7119] Check if Glue development endpoints have CloudWatch logs encryption enabled.,ap-south-1: There are no Glue development endpoints,Software and Configuration Checks,Medium,glue,
default,123456789012,eu-west-3,7.119,INFO,Not Scored,Extra,[extra7119] Check if Glue development endpoints have CloudWatch logs encryption enabled.,eu-west-3: There are no Glue development endpoints,Software and Configuration Checks,Medium,glue,
default,123456789012,eu-west-2,7.119,INFO,Not Scored,Extra,[extra7119] Check if Glue development endpoints have CloudWatch logs encryption enabled.,eu-west-2: There are no Glue development endpoints,Software and Configuration Checks,Medium,glue,
default,123456789012,eu-west-1,7.119,INFO,Not Scored,Extra,[extra7119] Check if Glue development endpoints have CloudWatch logs encryption enabled.,eu-west-1: There are no Glue development endpoints,Software and Configuration Checks,Medium,glue,
default,123456789012,ap-northeast-2,7.119,INFO,Not Scored,Extra,[extra7119] Check if Glue development endpoints have CloudWatch logs encryption enabled.,ap-northeast-2: There are no Glue development endpoints,Software and Configuration Checks,Medium,glue,
default,123456789012,ap-northeast-1,7.119,INFO,Not Scored,Extra,[extra7119] Check if Glue development endpoints have CloudWatch logs encryption enabled.,ap-northeast-1: There are no Glue development endpoints,Software and Configuration Checks,Medium,glue,
default,123456789012,sa-east-1,7.119,INFO,Not Scored,Extra,[extra7119] Check if Glue development endpoints have CloudWatch logs encryption enabled.,sa-east-1: There are no Glue development endpoints,Software and Configuration Checks,Medium,glue,
default,123456789012,ca-central-1,7.119,INFO,Not Scored,Extra,[extra7119] Check if Glue development endpoints have CloudWatch logs encryption enabled.,ca-central-1: There are no Glue development endpoints,Software and Configuration Checks,Medium,glue,
default,123456789012,ap-southeast-1,7.119,INFO,Not Scored,Extra,[extra7119] Check if Glue development endpoints have CloudWatch logs encryption enabled.,ap-southeast-1: There are no Glue development endpoints,Software and Configuration Checks,Medium,glue,
default,123456789012,ap-southeast-2,7.119,INFO,Not Scored,Extra,[extra7119] Check if Glue development endpoints have CloudWatch logs encryption enabled.,ap-southeast-2: There are no Glue development endpoints,Software and Configuration Checks,Medium,glue,
default,123456789012,eu-central-1,7.119,INFO,Not Scored,Extra,[extra7119] Check if Glue development endpoints have CloudWatch logs encryption enabled.,eu-central-1: There are no Glue development endpoints,Software and Configuration Checks,Medium,glue,
default,123456789012,us-east-1,7.119,INFO,Not Scored,Extra,[extra7119] Check if Glue development endpoints have CloudWatch logs encryption enabled.,us-east-1: There are no Glue development endpoints,Software and Configuration Checks,Medium,glue,
default,123456789012,us-east-2,7.119,INFO,Not Scored,Extra,[extra7119] Check if Glue development endpoints have CloudWatch logs encryption enabled.,us-east-2: There are no Glue development endpoints,Software and Configuration Checks,Medium,glue,
default,123456789012,us-west-1,7.119,INFO,Not Scored,Extra,[extra7119] Check if Glue development endpoints have CloudWatch logs encryption enabled.,us-west-1: There are no Glue development endpoints,Software and Configuration Checks,Medium,glue,
default,123456789012,us-west-2,7.119,INFO,Not Scored,Extra,[extra7119] Check if Glue development endpoints have CloudWatch logs encryption enabled.,us-west-2: There are no Glue development endpoints,Software and Configuration Checks,Medium,glue,
default,123456789012,eu-north-1,7.120,INFO,Not Scored,Extra,[extra7120] Check if Glue ETL Jobs have CloudWatch Logs encryption enabled.,eu-north-1: There are no Glue jobs,Software and Configuration Checks,Medium,glue,
default,123456789012,ap-south-1,7.120,INFO,Not Scored,Extra,[extra7120] Check if Glue ETL Jobs have CloudWatch Logs encryption enabled.,ap-south-1: There are no Glue jobs,Software and Configuration Checks,Medium,glue,
default,123456789012,eu-west-3,7.120,INFO,Not Scored,Extra,[extra7120] Check if Glue ETL Jobs have CloudWatch Logs encryption enabled.,eu-west-3: There are no Glue jobs,Software and Configuration Checks,Medium,glue,
default,123456789012,eu-west-2,7.120,INFO,Not Scored,Extra,[extra7120] Check if Glue ETL Jobs have CloudWatch Logs encryption enabled.,eu-west-2: There are no Glue jobs,Software and Configuration Checks,Medium,glue,
default,123456789012,eu-west-1,7.120,INFO,Not Scored,Extra,[extra7120] Check if Glue ETL Jobs have CloudWatch Logs encryption enabled.,eu-west-1: There are no Glue jobs,Software and Configuration Checks,Medium,glue,
default,123456789012,ap-northeast-2,7.120,INFO,Not Scored,Extra,[extra7120] Check if Glue ETL Jobs have CloudWatch Logs encryption enabled.,ap-northeast-2: There are no Glue jobs,Software and Configuration Checks,Medium,glue,
default,123456789012,ap-northeast-1,7.120,INFO,Not Scored,Extra,[extra7120] Check if Glue ETL Jobs have CloudWatch Logs encryption enabled.,ap-northeast-1: There are no Glue jobs,Software and Configuration Checks,Medium,glue,
default,123456789012,sa-east-1,7.120,INFO,Not Scored,Extra,[extra7120] Check if Glue ETL Jobs have CloudWatch Logs encryption enabled.,sa-east-1: There are no Glue jobs,Software and Configuration Checks,Medium,glue,
default,123456789012,ca-central-1,7.120,INFO,Not Scored,Extra,[extra7120] Check if Glue ETL Jobs have CloudWatch Logs encryption enabled.,ca-central-1: There are no Glue jobs,Software and Configuration Checks,Medium,glue,
default,123456789012,ap-southeast-1,7.120,INFO,Not Scored,Extra,[extra7120] Check if Glue ETL Jobs have CloudWatch Logs encryption enabled.,ap-southeast-1: There are no Glue jobs,Software and Configuration Checks,Medium,glue,
default,123456789012,ap-southeast-2,7.120,INFO,Not Scored,Extra,[extra7120] Check if Glue ETL Jobs have CloudWatch Logs encryption enabled.,ap-southeast-2: There are no Glue jobs,Software and Configuration Checks,Medium,glue,
default,123456789012,eu-central-1,7.120,INFO,Not Scored,Extra,[extra7120] Check if Glue ETL Jobs have CloudWatch Logs encryption enabled.,eu-central-1: There are no Glue jobs,Software and Configuration Checks,Medium,glue,
default,123456789012,us-east-1,7.120,INFO,Not Scored,Extra,[extra7120] Check if Glue ETL Jobs have CloudWatch Logs encryption enabled.,us-east-1: There are no Glue jobs,Software and Configuration Checks,Medium,glue,
default,123456789012,us-east-2,7.120,INFO,Not Scored,Extra,[extra7120] Check if Glue ETL Jobs have CloudWatch Logs encryption enabled.,us-east-2: There are no Glue jobs,Software and Configuration Checks,Medium,glue,
default,123456789012,us-west-1,7.120,INFO,Not Scored,Extra,[extra7120] Check if Glue ETL Jobs have CloudWatch Logs encryption enabled.,us-west-1: There are no Glue jobs,Software and Configuration Checks,Medium,glue,
default,123456789012,us-west-2,7.120,INFO,Not Scored,Extra,[extra7120] Check if Glue ETL Jobs have CloudWatch Logs encryption enabled.,us-west-2: There are no Glue jobs,Software and Configuration Checks,Medium,glue,
default,123456789012,eu-north-1,7.121,INFO,Not Scored,Extra,[extra7121] Check if Glue development endpoints have Job bookmark encryption enabled.,eu-north-1: There are no Glue development endpoints,Software and Configuration Checks,Medium,glue,
default,123456789012,ap-south-1,7.121,INFO,Not Scored,Extra,[extra7121] Check if Glue development endpoints have Job bookmark encryption enabled.,ap-south-1: There are no Glue development endpoints,Software and Configuration Checks,Medium,glue,
default,123456789012,eu-west-3,7.121,INFO,Not Scored,Extra,[extra7121] Check if Glue development endpoints have Job bookmark encryption enabled.,eu-west-3: There are no Glue development endpoints,Software and Configuration Checks,Medium,glue,
default,123456789012,eu-west-2,7.121,INFO,Not Scored,Extra,[extra7121] Check if Glue development endpoints have Job bookmark encryption enabled.,eu-west-2: There are no Glue development endpoints,Software and Configuration Checks,Medium,glue,
default,123456789012,eu-west-1,7.121,INFO,Not Scored,Extra,[extra7121] Check if Glue development endpoints have Job bookmark encryption enabled.,eu-west-1: There are no Glue development endpoints,Software and Configuration Checks,Medium,glue,
default,123456789012,ap-northeast-2,7.121,INFO,Not Scored,Extra,[extra7121] Check if Glue development endpoints have Job bookmark encryption enabled.,ap-northeast-2: There are no Glue development endpoints,Software and Configuration Checks,Medium,glue,
default,123456789012,ap-northeast-1,7.121,INFO,Not Scored,Extra,[extra7121] Check if Glue development endpoints have Job bookmark encryption enabled.,ap-northeast-1: There are no Glue development endpoints,Software and Configuration Checks,Medium,glue,
default,123456789012,sa-east-1,7.121,INFO,Not Scored,Extra,[extra7121] Check if Glue development endpoints have Job bookmark encryption enabled.,sa-east-1: There are no Glue development endpoints,Software and Configuration Checks,Medium,glue,
default,123456789012,ca-central-1,7.121,INFO,Not Scored,Extra,[extra7121] Check if Glue development endpoints have Job bookmark encryption enabled.,ca-central-1: There are no Glue development endpoints,Software and Configuration Checks,Medium,glue,
default,123456789012,ap-southeast-1,7.121,INFO,Not Scored,Extra,[extra7121] Check if Glue development endpoints have Job bookmark encryption enabled.,ap-southeast-1: There are no Glue development endpoints,Software and Configuration Checks,Medium,glue,
default,123456789012,ap-southeast-2,7.121,INFO,Not Scored,Extra,[extra7121] Check if Glue development endpoints have Job bookmark encryption enabled.,ap-southeast-2: There are no Glue development endpoints,Software and Configuration Checks,Medium,glue,
default,123456789012,eu-central-1,7.121,INFO,Not Scored,Extra,[extra7121] Check if Glue development endpoints have Job bookmark encryption enabled.,eu-central-1: There are no Glue development endpoints,Software and Configuration Checks,Medium,glue,
default,123456789012,us-east-1,7.121,INFO,Not Scored,Extra,[extra7121] Check if Glue development endpoints have Job bookmark encryption enabled.,us-east-1: There are no Glue development endpoints,Software and Configuration Checks,Medium,glue,
default,123456789012,us-east-2,7.121,INFO,Not Scored,Extra,[extra7121] Check if Glue development endpoints have Job bookmark encryption enabled.,us-east-2: There are no Glue development endpoints,Software and Configuration Checks,Medium,glue,
default,123456789012,us-west-1,7.121,INFO,Not Scored,Extra,[extra7121] Check if Glue development endpoints have Job bookmark encryption enabled.,us-west-1: There are no Glue development endpoints,Software and Configuration Checks,Medium,glue,
default,123456789012,us-west-2,7.121,INFO,Not Scored,Extra,[extra7121] Check if Glue development endpoints have Job bookmark encryption enabled.,us-west-2: There are no Glue development endpoints,Software and Configuration Checks,Medium,glue,
default,123456789012,eu-north-1,7.122,INFO,Not Scored,Extra,[extra7122] Check if Glue ETL Jobs have Job bookmark encryption enabled.,eu-north-1: There are no Glue jobs,Software and Configuration Checks,Medium,glue,
default,123456789012,ap-south-1,7.122,INFO,Not Scored,Extra,[extra7122] Check if Glue ETL Jobs have Job bookmark encryption enabled.,ap-south-1: There are no Glue jobs,Software and Configuration Checks,Medium,glue,
default,123456789012,eu-west-3,7.122,INFO,Not Scored,Extra,[extra7122] Check if Glue ETL Jobs have Job bookmark encryption enabled.,eu-west-3: There are no Glue jobs,Software and Configuration Checks,Medium,glue,
default,123456789012,eu-west-2,7.122,INFO,Not Scored,Extra,[extra7122] Check if Glue ETL Jobs have Job bookmark encryption enabled.,eu-west-2: There are no Glue jobs,Software and Configuration Checks,Medium,glue,
default,123456789012,eu-west-1,7.122,INFO,Not Scored,Extra,[extra7122] Check if Glue ETL Jobs have Job bookmark encryption enabled.,eu-west-1: There are no Glue jobs,Software and Configuration Checks,Medium,glue,
default,123456789012,ap-northeast-2,7.122,INFO,Not Scored,Extra,[extra7122] Check if Glue ETL Jobs have Job bookmark encryption enabled.,ap-northeast-2: There are no Glue jobs,Software and Configuration Checks,Medium,glue,
default,123456789012,ap-northeast-1,7.122,INFO,Not Scored,Extra,[extra7122] Check if Glue ETL Jobs have Job bookmark encryption enabled.,ap-northeast-1: There are no Glue jobs,Software and Configuration Checks,Medium,glue,
default,123456789012,sa-east-1,7.122,INFO,Not Scored,Extra,[extra7122] Check if Glue ETL Jobs have Job bookmark encryption enabled.,sa-east-1: There are no Glue jobs,Software and Configuration Checks,Medium,glue,
default,123456789012,ca-central-1,7.122,INFO,Not Scored,Extra,[extra7122] Check if Glue ETL Jobs have Job bookmark encryption enabled.,ca-central-1: There are no Glue jobs,Software and Configuration Checks,Medium,glue,
default,123456789012,ap-southeast-1,7.122,INFO,Not Scored,Extra,[extra7122] Check if Glue ETL Jobs have Job bookmark encryption enabled.,ap-southeast-1: There are no Glue jobs,Software and Configuration Checks,Medium,glue,
default,123456789012,ap-southeast-2,7.122,INFO,Not Scored,Extra,[extra7122] Check if Glue ETL Jobs have Job bookmark encryption enabled.,ap-southeast-2: There are no Glue jobs,Software and Configuration Checks,Medium,glue,
default,123456789012,eu-central-1,7.122,INFO,Not Scored,Extra,[extra7122] Check if Glue ETL Jobs have Job bookmark encryption enabled.,eu-central-1: There are no Glue jobs,Software and Configuration Checks,Medium,glue,
default,123456789012,us-east-1,7.122,INFO,Not Scored,Extra,[extra7122] Check if Glue ETL Jobs have Job bookmark encryption enabled.,us-east-1: There are no Glue jobs,Software and Configuration Checks,Medium,glue,
default,123456789012,us-east-2,7.122,INFO,Not Scored,Extra,[extra7122] Check if Glue ETL Jobs have Job bookmark encryption enabled.,us-east-2: There are no Glue jobs,Software and Configuration Checks,Medium,glue,
default,123456789012,us-west-1,7.122,INFO,Not Scored,Extra,[extra7122] Check if Glue ETL Jobs have Job bookmark encryption enabled.,us-west-1: There are no Glue jobs,Software and Configuration Checks,Medium,glue,
default,123456789012,us-west-2,7.122,INFO,Not Scored,Extra,[extra7122] Check if Glue ETL Jobs have Job bookmark encryption enabled.,us-west-2: There are no Glue jobs,Software and Configuration Checks,Medium,glue,
default,123456789012,eu-west-1,7.123,FAIL,Not Scored,Extra,[extra7123] Check if IAM users have two active access keys,User dams has 2 active access keys,ens-op.acc.1.aws.iam.2,Medium,iam,
default,123456789012,eu-north-1,7.124,INFO,Not Scored,Extra,[extra7124] Check if EC2 instances are managed by Systems Manager.,eu-north-1: No EC2 instances running found,ens-op.exp.1.aws.sys.1 ens-op.acc.4.aws.sys.1,Medium,ssm,
default,123456789012,ap-south-1,7.124,INFO,Not Scored,Extra,[extra7124] Check if EC2 instances are managed by Systems Manager.,ap-south-1: No EC2 instances running found,ens-op.exp.1.aws.sys.1 ens-op.acc.4.aws.sys.1,Medium,ssm,
default,123456789012,eu-west-3,7.124,INFO,Not Scored,Extra,[extra7124] Check if EC2 instances are managed by Systems Manager.,eu-west-3: No EC2 instances running found,ens-op.exp.1.aws.sys.1 ens-op.acc.4.aws.sys.1,Medium,ssm,
default,123456789012,eu-west-2,7.124,INFO,Not Scored,Extra,[extra7124] Check if EC2 instances are managed by Systems Manager.,eu-west-2: No EC2 instances running found,ens-op.exp.1.aws.sys.1 ens-op.acc.4.aws.sys.1,Medium,ssm,
default,123456789012,eu-west-1,7.124,INFO,Not Scored,Extra,[extra7124] Check if EC2 instances are managed by Systems Manager.,eu-west-1: No EC2 instances running found,ens-op.exp.1.aws.sys.1 ens-op.acc.4.aws.sys.1,Medium,ssm,
default,123456789012,ap-northeast-2,7.124,INFO,Not Scored,Extra,[extra7124] Check if EC2 instances are managed by Systems Manager.,ap-northeast-2: No EC2 instances running found,ens-op.exp.1.aws.sys.1 ens-op.acc.4.aws.sys.1,Medium,ssm,
default,123456789012,ap-northeast-1,7.124,INFO,Not Scored,Extra,[extra7124] Check if EC2 instances are managed by Systems Manager.,ap-northeast-1: No EC2 instances running found,ens-op.exp.1.aws.sys.1 ens-op.acc.4.aws.sys.1,Medium,ssm,
default,123456789012,sa-east-1,7.124,INFO,Not Scored,Extra,[extra7124] Check if EC2 instances are managed by Systems Manager.,sa-east-1: No EC2 instances running found,ens-op.exp.1.aws.sys.1 ens-op.acc.4.aws.sys.1,Medium,ssm,
default,123456789012,ca-central-1,7.124,INFO,Not Scored,Extra,[extra7124] Check if EC2 instances are managed by Systems Manager.,ca-central-1: No EC2 instances running found,ens-op.exp.1.aws.sys.1 ens-op.acc.4.aws.sys.1,Medium,ssm,
